turbostat version 2023.11.07 - Len Brown <lenb@kernel.org>
Kernel command line: BOOT_IMAGE=/boot/vmlinuz-6.8.0-124-generic root=UUID=762636d2-a9cd-4361-91f4-81b7eaf9de38 ro quiet splash vt.handoff=7
CPUID(0): GenuineIntel 0x1b CPUID levels
CPUID(1): family:model:stepping 0x6:8c:1 (6:140:1) microcode 0xbe
CPUID(0x80000000): max_extended_levels: 0x80000008
CPUID(1): SSE3 MONITOR - EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, HWP, HWPnotify, HWPwindow, HWPepp, HWPpkg, EPB
cpu0: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX No-Hybrid
CPUID(0x15): eax_crystal: 2 ebx_tsc: 88 ecx_crystal_hz: 38400000
TSC: 1689 MHz (38400000 Hz * 88 / 2 / 1000000)
CPUID(0x16): base_mhz: 1700 max_mhz: 4700 bus_mhz: 100
cpu0: MSR_PLATFORM_INFO: 0x4043df0811100
4 * 100.0 = 400.0 MHz max efficiency frequency
17 * 100.0 = 1700.0 MHz base frequency
cpu0: MSR_TURBO_RATIO_LIMIT: 0x2929292929292f2f
41 * 100.0 = 4100.0 MHz max turbo 8 active cores
41 * 100.0 = 4100.0 MHz max turbo 7 active cores
41 * 100.0 = 4100.0 MHz max turbo 6 active cores
41 * 100.0 = 4100.0 MHz max turbo 5 active cores
41 * 100.0 = 4100.0 MHz max turbo 4 active cores
41 * 100.0 = 4100.0 MHz max turbo 3 active cores
47 * 100.0 = 4700.0 MHz max turbo 2 active cores
47 * 100.0 = 4700.0 MHz max turbo 1 active cores
cpu0: MSR_CONFIG_TDP_NOMINAL: 0x00000011 (base_ratio=17)
cpu0: MSR_CONFIG_TDP_LEVEL_1: 0x000c0060 (PKG_MIN_PWR_LVL1=0 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=12 PKG_TDP_LVL1=96)
cpu0: MSR_CONFIG_TDP_LEVEL_2: 0x00110078 (PKG_MIN_PWR_LVL2=0 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=17 PKG_TDP_LVL2=120)
cpu0: MSR_CONFIG_TDP_CONTROL: 0x00000002 (TDP_LEVEL=2  lock=0)
cpu0: MSR_TURBO_ACTIVATION_RATIO: 0x00000010 (MAX_NON_TURBO_RATIO=16 lock=0)
cpu0: cpufreq driver: intel_pstate
cpu0: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu0: MSR_MISC_PWR_MGMT: 0x00401cc0 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
cpu0: MSR_PM_ENABLE: 0x00000001 (HWP)
cpu0: MSR_HWP_CAPABILITIES: 0x010d112f (high 47 guar 17 eff 13 low 1)
cpu0: MSR_HWP_REQUEST: 0x00002f2f (min 47 max 47 des 0 epp 0x0 window 0x0 pkg 0x0)
cpu0: MSR_HWP_REQUEST_PKG: 0x8000ff01 (min 1 max 255 des 0 epp 0x80 window 0x0)
cpu0: MSR_HWP_INTERRUPT: 0x00000005 (EN_Guaranteed_Perf_Change, Dis_Excursion_Min)
cpu0: MSR_HWP_STATUS: 0x00000004 (No-Guaranteed_Perf_Change, Excursion_Min)
cpu0: EPB: 0 (performance)
cpu0: MSR_IA32_POWER_CTL: 0x00a4005b (C1E auto-promotion: ENabled)
cpu0: MSR_PKG_CST_CONFIG_CONTROL: 0x74008008 (UNdemote-C1, demote-C1, locked, pkg-cstate-limit=8 (unlimited))
/dev/cpu_dma_latency: 2000000000 usec (default)
current_driver: intel_idle
current_governor: menu
current_governor_ro: menu
cpu0: POLL: CPUIDLE CORE POLL IDLE
cpu0: C1ACPI: ACPI FFH MWAIT 0x0
cpu0: C2ACPI: ACPI FFH MWAIT 0x31
cpu0: C3ACPI: ACPI FFH MWAIT 0x60
cpu0: MSR_PKGC3_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC6_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC7_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC8_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC9_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC10_IRTL: 0x00000000 (NOTvalid, 0 ns)
Uncore Frequency package0 die0: 400 - 3600 MHz (400 - 3600 MHz) 3500 MHz
RAPL: 9362 sec. Joule Counter Range, at 28 Watts
cpu0: MSR_RAPL_POWER_UNIT: 0x000a0e03 (0.125000 Watts, 0.000061 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x000000e0 (28 W TDP, RAPL 0 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x4381e0001f8640 (UNlocked)
cpu0: PKG Limit #1: ENabled (200.000 Watts, 32.000000 sec, clamp ENabled)
cpu0: PKG Limit #2: ENabled (60.000 Watts, 0.002441* sec, clamp ENabled)
cpu0: MSR_VR_CURRENT_CONFIG: 0x00000348
cpu0: PKG Limit #4: 105.000000 Watts (UNlocked)
cpu0: MSR_DRAM_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: DRAM Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x80640000 (100 C) (100 default - 0 offset)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88340800 (48 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00000003 (100 C, 100 C)
cpu0: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1ACPI	C2ACPI	C3ACPI	POLL%	C1ACPI%	C2ACPI%	C3ACPI%	CPU%c1	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%	UncMHz
2050	50.15	4100	1685	1.31	4578	0	0	195	235	543	0.00	1.41	2.83	45.36	0.00	0.00	0.00	78	11810	78	396.11	99.03	0.68	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.77	26.76	0.02	0.00	0.00	0.00	3500
2054	50.00	4100	1693	1.31	5058	0	0	324	266	439	0.00	3.73	3.30	42.94	0.00	0.00	0.00	79	11810	79	398.94	99.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.35	27.31	0.00	0.00	0.00	0.00	3500
2051	50.00	4100	1691	1.31	4799	0	0	186	298	436	0.00	2.13	3.68	44.13	0.00	0.00	0.00	81	11810	80	396.62	99.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.23	27.19	0.00	0.00	0.00	0.00	3500
2049	50.00	4100	1689	1.31	4483	0	0	160	89	639	0.00	1.77	1.09	47.00	0.00	0.00	0.00	81	11810	81	397.94	99.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.63	27.56	0.00	0.00	0.00	0.00	3500
2048	49.97	4100	1689	1.31	4362	0	0	114	67	598	0.00	1.30	0.82	47.79	0.00	0.00	0.00	82	11810	82	398.11	99.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.77	27.70	0.00	0.00	0.00	0.00	3500
2051	49.98	4100	1691	1.31	4302	0	0	66	148	368	0.00	0.53	1.81	47.62	0.00	0.00	0.00	84	11810	84	397.41	99.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.92	27.82	0.00	0.00	0.00	0.00	3500
2042	50.00	4100	1683	1.31	4197	0	0	24	82	390	0.00	0.12	1.00	48.58	0.00	0.00	0.00	84	11810	83	397.41	99.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.78	27.68	0.00	0.00	0.00	0.00	3500
2058	49.98	4100	1697	1.31	4485	0	0	59	245	502	0.00	0.45	2.99	46.67	0.00	0.00	0.00	85	11810	85	397.90	99.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.27	28.12	0.00	0.00	0.00	0.00	3500
2048	49.98	4100	1689	1.31	4924	0	0	373	125	478	0.00	4.46	1.55	43.89	0.00	0.00	0.00	88	11810	88	397.49	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.30	28.16	0.00	0.00	0.00	0.00	3500
2051	50.05	4100	1689	1.31	4777	0	0	275	176	546	0.00	3.05	2.14	44.63	0.00	0.00	0.00	88	11810	88	397.02	99.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.37	28.22	0.00	0.00	0.00	0.00	3500
2050	49.96	4100	1691	1.31	4574	0	0	202	135	558	0.00	2.30	1.60	46.06	0.00	0.00	0.00	89	11810	89	398.06	99.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.54	28.36	0.00	0.00	0.00	0.00	3500
2047	50.01	4100	1687	1.31	4314	0	0	55	119	483	0.00	0.53	1.45	47.81	0.00	0.00	0.00	89	11810	90	395.96	98.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.54	28.35	0.00	0.00	0.00	0.00	3500
2047	50.00	4100	1687	1.31	4541	0	0	130	178	496	0.00	1.36	2.17	46.28	0.00	0.00	0.00	91	11810	90	398.79	99.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.04	28.80	0.00	0.00	0.00	0.00	3500
2051	49.95	4100	1693	1.31	4634	0	0	48	354	294	0.00	0.49	4.38	45.15	0.00	0.00	0.00	92	11810	91	397.77	99.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.12	28.85	0.00	0.00	0.00	0.00	3500
2054	50.00	4100	1693	1.31	4748	0	0	248	164	443	0.00	2.93	2.03	45.02	0.00	0.00	0.00	92	11810	92	397.79	99.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.16	28.87	0.00	0.00	0.00	0.00	3500
2054	50.10	4100	1690	1.31	4594	0	0	119	243	569	0.00	0.93	2.98	45.88	0.00	0.00	0.00	93	11810	93	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.45	29.15	0.00	0.00	0.00	0.00	3500
2049	50.02	4100	1688	1.31	4517	0	0	187	120	595	0.00	2.01	1.40	46.43	0.00	0.00	0.00	95	11810	95	397.11	99.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.46	29.15	0.00	0.00	0.00	0.00	3500
2051	49.98	4100	1691	1.31	4436	0	0	101	155	509	0.00	0.99	1.88	47.07	0.00	0.00	0.00	97	11810	95	397.88	99.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.59	29.25	0.00	0.00	0.00	0.00	3500
2048	49.97	4100	1689	1.31	4507	0	0	154	145	590	0.00	1.69	1.76	46.47	0.00	0.00	0.00	97	11810	97	397.32	99.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.71	29.37	0.00	0.00	0.00	0.00	3500
2044	50.01	4100	1684	1.31	4818	0	0	300	164	454	0.00	3.48	2.00	44.24	0.00	0.00	0.00	98	11810	97	396.84	99.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.84	29.49	0.00	0.00	0.00	0.00	3500
2058	50.03	4100	1695	1.31	4546	0	0	117	119	630	0.00	1.21	1.45	47.37	0.00	0.00	0.00	99	11818	98	398.56	99.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.26	29.85	0.00	0.00	0.00	0.00	3500
2051	50.09	4100	1687	1.30	6021	0	0	111	215	1290	0.00	0.71	2.34	46.68	0.00	0.00	0.00	100	11921	99	396.19	99.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.91	29.52	0.00	0.00	0.00	0.00	3500
2065	50.28	4100	1692	1.30	7058	0	1	360	348	1658	0.00	1.96	3.80	43.94	0.00	0.00	0.00	100	12059	100	398.95	99.74	0.65	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.66	30.20	0.01	0.00	0.00	0.00	3500
